trans_date_trans_time,cc_num,merchant,category,amt,first,last,gender,street,city,state,zip,lat,long,city_pop,job,dob,trans_num,unix_time,merch_lat,merch_long,is_fraud,ingestion_ts
2025-07-07 20:21:20,3592619293226317,fraud_Ross-Carpenter,shopping,76.24,Shannon,Nelson,M,87768 Morales Underpass,Courtneyport,NY,73546,-50.90388,170.275314,207313,Doctor,1934-03-17,45fc8a1997c54e15afab91a093985e0a,1751919680,-51.15786661729135,170.13225646054113,0,2025-07-07T20:21:20.086075
2025-07-07 20:21:20,3539758520058089,"fraud_Reid, Watson and Bryant",personal_care,361.37,Jerry,Roman,M,6122 Steven Freeway Apt. 936,Jacobmouth,NY,70712,-31.449557,-139.496764,261642,Doctor,1913-05-25,b374a52e4aed4a0c9ef63deea0a376de,1751919680,-31.904668697145794,-139.56163017279061,0,2025-07-07T20:21:20.086075
2025-07-07 20:21:19,2707736314959082,"fraud_Warren, Ross and Williams",health_fitness,423.75,Steve,Cunningham,M,3187 Dylan Meadow,Patrickberg,TX,88318,38.2481895,64.21204,133937,Doctor,1916-10-07,52bfac3c17f6466289edd19a2f8d8e52,1751919679,38.21066470081809,63.96689450017321,0,2025-07-07T20:21:20.086075
2025-07-07 20:21:19,30102598275798,fraud_Schroeder Inc,personal_care,477.62,Rachel,Gonzalez,M,790 Reed Cape Apt. 977,South Darrellborough,TX,60112,49.9822255,85.116309,378598,Doctor,2008-05-21,ef2ac2547e724873a979ec09353b15c0,1751919679,49.83895042202156,85.31731706502143,0,2025-07-07T20:21:20.086075
2025-07-07 20:21:19,345104825522695,fraud_Mccoy and Sons,shopping,97.17,Beverly,Turner,M,251 Moore Coves Suite 516,Hutchinsonmouth,TX,46741,10.9263825,-68.781488,350515,Doctor,1972-01-13,aa86a07c5de24298a19ad6b1b398de8e,1751919679,10.811253720169537,-69.18101842497542,0,2025-07-07T20:21:20.086075
2025-07-07 20:21:19,4402428956282,fraud_Bridges Group,travel,450.84,Leah,Marshall,F,08165 Debra Mission Apt. 762,Marcusside,TX,39233,-50.431177,-95.215801,187105,Doctor,1992-01-01,c81dd3874795433e86b70992edd76301,1751919679,-50.298143956416105,-95.34510715806287,0,2025-07-07T20:21:20.086075
2025-07-07 20:21:19,4262635858471780,fraud_Brown-Moss,food,32.32,Jennifer,Clark,M,828 Rhonda Turnpike,Danielside,TX,77224,13.92535,111.054487,288248,Doctor,1947-01-02,ae85bc5eeb3848539a3d87a2279962fe,1751919679,14.17628931937625,110.57781434178119,0,2025-07-07T20:21:20.086075
2025-07-07 20:21:19,6563904016648320,fraud_Kelly-Hamilton,travel,88.75,Jeffrey,Miller,F,253 Burgess Inlet Suite 393,Port Lisastad,TX,53003,48.5339735,74.333976,378370,Doctor,1983-03-13,2c0280544e5346248598ec6df3e6c4f1,1751919679,48.62788613291384,74.40540603959595,0,2025-07-07T20:21:20.086075
2025-07-07 20:21:19,4567447192927,"fraud_Dixon, Franco and Hicks",misc_pos,293.64,Juan,Gray,F,9101 Williamson Brook,Fullerland,TX,39331,-45.5380455,-6.817616,341637,Doctor,2019-11-13,1119c174f7dc4c0985545e19bafb5058,1751919679,-45.530775631521145,-7.174867877591268,0,2025-07-07T20:21:20.086075
2025-07-07 20:21:19,3518837161846997,"fraud_Pittman, Smith and Miller",travel,58.7,Joseph,Blankenship,M,567 Larry Cape Apt. 929,East Carla,TX,58528,10.2589855,-108.422946,187771,Doctor,2011-09-21,9586dbbed79f4ae48e632a46f52138ba,1751919679,10.689367920215775,-108.76371103242602,0,2025-07-07T20:21:20.086075
2025-07-07 20:21:19,4075054841729,fraud_Lewis-Lane,gas_transport,287.96,Andrea,Foster,F,011 Brown Circles,North Sabrina,TX,88429,-13.133822,164.693286,493232,Doctor,2005-04-06,2f91eab9e9be42e18954be597df27250,1751919679,-12.820778955964307,165.05130455959954,0,2025-07-07T20:21:20.086075
2025-07-07 20:21:19,4014943715898402367,fraud_Herrera-Jackson,gas_transport,163.32,Mary,Mcclain,F,8098 Schroeder Pines,Jessicaview,TX,85678,36.6625745,-97.658558,349780,Doctor,1984-04-10,86b13a2bf521404a88d406e981e6ef98,1751919679,36.92182409421169,-97.65662973307268,0,2025-07-07T20:21:20.086075
2025-07-07 20:21:19,4305247022543,fraud_Jackson-Hunt,food,73.62,Larry,Hernandez,F,779 Richard Wells Suite 578,New Robert,TX,94422,-69.9900025,158.950029,140494,Doctor,1913-11-14,9ed11b7c068646e38c7b7f381050d6fc,1751919679,-70.31732327054377,158.52304628936201,0,2025-07-07T20:21:20.086075
2025-07-07 20:21:20,4779952356694227,fraud_Goodman-Mcneil,shopping,295.44,Jon,Terry,M,63128 Graham Forks,Batesberg,TX,89085,42.761538,94.001343,456476,Doctor,1980-04-09,c16f5e36a52244d784e9d94a6d536135,1751919680,42.620768796533056,94.12815607554238,0,2025-07-07T20:21:20.086075
2025-07-07 20:21:20,213189017386057,fraud_Knight-Barker,misc_pos,451.14,Jeffery,Brown,M,540 Joshua Spur Suite 870,West Michael,TX,28598,-77.2824845,-105.434049,285185,Doctor,1957-07-14,33dd38317d664ac489222f397405b464,1751919680,-76.94735568606544,-105.093490596442,0,2025-07-07T20:21:20.086075
2025-07-07 20:21:20,4338118411309912,fraud_Henry Group,food,416.47,Ricardo,Andrews,F,509 Ryan Meadows,Palmermouth,TX,49185,-66.672136,-156.706307,51510,Doctor,1924-07-06,299eeabcd7ad4e2b93574e8793810e01,1751919680,-66.59468794005845,-156.3641218630244,0,2025-07-07T20:21:20.086075
2025-07-07 20:21:20,4163104991926365179,fraud_Wilson-Moody,personal_care,286.84,Robert,Smith,F,21346 Benjamin Radial Suite 458,Peterburgh,TX,19410,-89.6701965,111.160209,38693,Doctor,1957-10-02,42b44cba582a4923bc8716816d241e78,1751919680,-90.12606898074655,111.0374464903597,0,2025-07-07T20:21:20.086075
2025-07-07 20:21:20,4682823121135166,fraud_Bennett and Sons,gas_transport,56.21,Sara,Logan,M,91838 Townsend Rest Suite 255,Lynnburgh,TX,04702,39.083944,-85.872031,134224,Doctor,1930-04-12,1c7d1e512ff9486e925e4a33168e6d79,1751919680,38.78535274271862,-85.43740012403784,0,2025-07-07T20:21:20.086075
2025-07-07 20:21:20,4803516400881880,fraud_Cobb Inc,personal_care,99.86,Jaime,Young,M,93907 Jones Overpass,Port Scottmouth,TX,91549,54.3424855,66.619124,167478,Doctor,1940-04-22,f622eadd64fd4fe1a5034b0c3f7d9c49,1751919680,54.21778649473897,66.4216345412911,0,2025-07-07T20:21:20.086075
2025-07-07 20:21:20,4666389017198825,fraud_Burke-Rose,personal_care,17.93,Jennifer,Hansen,M,2684 Walker Way Apt. 332,Adamport,TX,86925,23.749097,31.068299,242713,Doctor,1945-10-10,ca110dbceaf341248fd4cb0afeb5fe52,1751919680,23.868961502173867,30.70505096025327,0,2025-07-07T20:21:20.086075
2025-07-07 20:21:20,4940745265663,fraud_Bryant Inc,health_fitness,315.73,Jade,Lynn,F,421 Ramos Plaza Suite 925,Jamesmouth,TX,93510,-76.565315,-65.952051,359247,Doctor,1994-07-07,6e07b276811641d5b7c8fb6ff3d1ae9a,1751919680,-76.12394881497121,-65.58955266517205,0,2025-07-07T20:21:20.086075
2025-07-07 20:21:20,562300451241,fraud_Cooper-Edwards,gas_transport,493.13,Beth,Garrett,M,0147 Watts Haven,Roachside,TX,33768,30.4478765,-151.077421,36018,Doctor,1933-04-21,b3297094608d4934bcde2f2b1ae0ded1,1751919680,30.53844737041356,-150.9844989929979,0,2025-07-07T20:21:20.086075
2025-07-07 20:21:19,3576582941171568,"fraud_Wilson, Stone and Dixon",personal_care,62.58,Shane,Davidson,F,5700 Ball Falls,Aliciaberg,CA,67074,-3.15223,71.586028,88755,Engineer,1924-01-08,47174f219d104ca88f3840dfdead271e,1751919679,-2.7172253817674727,71.69734103430785,0,2025-07-07T20:21:20.086075
2025-07-07 20:21:19,3560046347481060,fraud_Davis and Sons,gas_transport,199.7,Jessica,Clark,M,88891 Adrian Camp Apt. 351,Davidshire,CA,89569,63.1386445,-11.673249,380629,Engineer,1912-01-20,4a85372b40924a879cd5261137f97fe0,1751919679,62.8925215698791,-11.430701886661943,0,2025-07-07T20:21:20.086075
2025-07-07 20:21:19,6585874599043138,fraud_Davila-Coleman,food,397.23,Jonathan,Tucker,M,2931 Linda Union,Lake Kristina,CA,98674,-44.478838,-107.700163,366531,Engineer,2004-12-14,c69aa6f9f9244c6b8a8e548470e73926,1751919679,-44.91093203184034,-108.17060070032903,0,2025-07-07T20:21:20.086075
2025-07-07 20:21:19,4339915339522713548,fraud_Friedman-Stout,health_fitness,249.9,Jose,Juarez,F,8251 Jonathan Hill,Brandyfurt,CA,10314,69.382027,-79.794314,234121,Engineer,1920-02-11,7c309dc2f7fa4c8480692b1ddf11b9c0,1751919679,69.4394657517478,-79.9472975088502,0,2025-07-07T20:21:20.086075
2025-07-07 20:21:19,3501424937231967,fraud_Anthony and Sons,misc_pos,91.28,Jennifer,Becker,M,0688 Dean Pine Apt. 838,South Dianeview,CA,15589,-59.9952105,-54.643306,160127,Engineer,1934-08-09,6ab6fa9d41cb48f88212c4ae8857bde1,1751919679,-60.42222084704151,-54.236849250435355,0,2025-07-07T20:21:20.086075
2025-07-07 20:21:19,3563458349437403,fraud_Randall-Armstrong,travel,267.03,Tracy,Horton,F,337 Deborah Crescent,Jeffreymouth,CA,13551,-41.35274,6.910689,59331,Engineer,1983-01-18,a8e05ba9c36246b5b568b2c28aebe362,1751919679,-41.04774695459278,6.62490151853368,0,2025-07-07T20:21:20.086075
2025-07-07 20:21:19,180029718802565,"fraud_Beasley, Scott and Rasmussen",misc_pos,56.66,Lance,Pham,M,826 Hinton Crescent,New Michele,CA,48141,13.22136,-146.360392,437443,Engineer,1962-11-02,0101ca6e2ea843a984f6abd9ed1d7acb,1751919679,13.333307790935262,-146.37144843807044,0,2025-07-07T20:21:20.086075
2025-07-07 20:21:19,3559696070477199,"fraud_Morris, Davis and Brown",gas_transport,10.46,Shelley,Wolfe,M,13189 Scott Viaduct Suite 892,Lake Dannyborough,CA,15766,-73.7827245,-39.755103,1264,Engineer,2002-01-07,e8923d9eb19a40fc9c106225f0ef9512,1751919679,-73.67756311859574,-39.92972500155182,0,2025-07-07T20:21:20.086075
2025-07-07 20:21:19,3509405703521790,fraud_Johnson Ltd,misc_pos,266.27,Sherry,Miller,F,18871 Grant Green Apt. 120,Victoriashire,CA,43460,31.3736555,153.090409,335670,Engineer,1930-01-17,17cc7bed220b4088a113b510060f5de3,1751919679,31.788199979414195,153.10083419399012,0,2025-07-07T20:21:20.086075
2025-07-07 20:21:19,3555420514392631,"fraud_Hartman, Banks and Ferguson",gas_transport,313.04,Gregory,Sullivan,M,020 Smith Inlet,Valeriemouth,CA,94995,27.8203215,-139.965365,395400,Engineer,1950-11-25,20d942a25baa4f06aa8877d6ed7a8bdd,1751919679,27.89018577596525,-139.89227105329275,0,2025-07-07T20:21:20.086075
2025-07-07 20:21:19,4518044866011914,fraud_Aguilar PLC,gas_transport,166.15,Wanda,Rice,M,9580 Patterson Villages,Adrienneshire,CA,04889,-17.4035755,-46.151972,284714,Engineer,2003-03-31,c05b1ad7d66b4006957dc2f874a7344d,1751919679,-17.070189147872693,-46.42011571195111,0,2025-07-07T20:21:20.086075
2025-07-07 20:21:20,4031884210212210980,fraud_Gallagher-Wagner,personal_care,341.67,Juan,Nicholson,M,651 Victoria Extensions,South Ryan,CA,80177,-40.648808,-23.152076,55923,Engineer,1945-06-29,9b6e6848f5cc499e83293e968a26ff18,1751919680,-40.4658160872095,-23.359342011705746,0,2025-07-07T20:21:20.086075
2025-07-07 20:21:20,4788287968199661412,fraud_Brown-Powers,health_fitness,246.08,Victoria,Estrada,F,370 Moore Mall Suite 483,West Anitaberg,CA,90086,-52.992897,-115.343134,115152,Engineer,1940-09-03,9408a12a064f465794dda58d9aeb0971,1751919680,-52.71190180487055,-115.55375233655589,0,2025-07-07T20:21:20.086075
2025-07-07 20:21:20,376493480353351,fraud_Coleman-Henry,travel,2.63,Mary,Jones,F,1354 Allen Station,North Robertastad,CA,45605,89.6686795,107.117475,63368,Engineer,1997-06-03,545ebed4118d497f99336e7829c86695,1751919680,89.42141448271389,107.39241535328617,0,2025-07-07T20:21:20.086075
2025-07-07 20:21:20,6579294453024926,fraud_Flores-Church,food,421.61,Michelle,Cardenas,M,61914 Donna Park Suite 458,Shepherdchester,CA,46120,76.8248435,46.508795,44078,Engineer,1991-04-05,d3d52cb41efe40e38b69b393cadf983e,1751919680,76.82953349514979,46.858316399258165,0,2025-07-07T20:21:20.086075
2025-07-07 20:21:20,4845810453745746987,fraud_Holmes-Campbell,shopping,244.31,Martin,Friedman,F,00432 Christina Station,West Bryanfurt,CA,47950,-60.405778,94.787845,25292,Engineer,1998-11-02,31592447bfd841c6b54d2589dda1d298,1751919680,-60.45071435020595,95.17238919893752,0,2025-07-07T20:21:20.086075
2025-07-07 20:21:20,4160922055395,fraud_Washington Inc,food,469.48,Benjamin,Moore,M,1162 Barnett Roads Suite 756,Josephtown,CA,63578,-1.0782765,113.287741,99621,Engineer,2002-04-06,2e3e63c9cc954e04a365abda10877c28,1751919680,-0.9463312744295419,113.07589367286157,0,2025-07-07T20:21:20.086075
2025-07-07 20:21:20,30389113395827,fraud_Sanchez-Jones,misc_pos,149.27,Brett,Martin,M,9911 Williams Turnpike,New Courtneystad,CA,74517,-14.8816685,-53.495675,8327,Engineer,1950-08-24,66206424abdd4cadbd0b2bd4396895d5,1751919680,-15.295190253348602,-53.52025195494631,0,2025-07-07T20:21:20.086075
2025-07-07 20:21:20,372731942909771,"fraud_Williams, Smith and Holmes",personal_care,394.84,Kimberly,Harvey,F,792 Christopher Heights Apt. 601,Lake Maryborough,CA,30302,-54.9487695,29.975986,112414,Engineer,1974-08-11,716e10229788453abefb13a61a43fb5d,1751919680,-54.81902782097978,30.244006211472826,0,2025-07-07T20:21:20.086075
2025-07-07 20:21:19,2711230201098802,fraud_Garcia LLC,food,453.59,Glenda,Simmons,M,89822 Lee Hills,Haydenstad,FL,98477,3.7534705,34.114916,164300,Engineer,1926-05-08,d5556d15bbe44001a17d8260a88a2f07,1751919679,4.042363115901241,33.61667492113203,0,2025-07-07T20:21:20.086075
2025-07-07 20:21:19,30255479818894,"fraud_Wood, Williams and Hopkins",health_fitness,13.29,Stefanie,Norton,F,685 Williams Hollow Apt. 084,Maryfurt,FL,12190,5.3645495,-5.916657,297788,Engineer,1968-08-16,6e9d02a6804549d287bc387435047148,1751919679,4.907802484372467,-5.990762075984533,0,2025-07-07T20:21:20.086075
2025-07-07 20:21:19,376236144395411,"fraud_Wheeler, Lee and Smith",personal_care,246.92,Maria,Lewis,F,338 Rebecca Prairie Apt. 513,Lake Tarashire,FL,03301,-76.780895,149.84256,423481,Engineer,2023-05-07,7c6d635f026b4c348e1a9419bbcd6760,1751919679,-76.98470977257746,149.66404088132145,0,2025-07-07T20:21:20.086075
2025-07-07 20:21:19,676389527398,fraud_Miller and Sons,travel,261.82,Michelle,Dixon,M,29742 Lindsey Ports Apt. 939,West Haroldton,FL,03430,-83.7586515,173.070125,71195,Engineer,1938-01-08,22b14257553d4bc3bc126422a7a3dbae,1751919679,-83.97939371770684,172.78402778036426,0,2025-07-07T20:21:20.086075
2025-07-07 20:21:19,4099869691665863274,fraud_Bates Ltd,food,241.75,William,Newton,M,98386 Joshua Ville Suite 928,Jamieberg,FL,51927,-24.7715765,38.331555,194614,Engineer,1922-11-17,fabd8c2f524244dcb7dc1e23281ec34a,1751919679,-24.479370747724715,37.86635392591152,0,2025-07-07T20:21:20.086075
2025-07-07 20:21:19,180047132245450,"fraud_Hines, White and Baker",shopping,25.06,Edward,Adkins,M,66057 Sanders Forks Apt. 178,Sanchezstad,FL,31503,43.488604,-155.179336,490682,Engineer,1917-04-21,b7543bfb8c7f4f0b9ea0d02fa6658426,1751919679,43.522765976488344,-154.99007532344237,0,2025-07-07T20:21:20.086075
2025-07-07 20:21:19,6011036246835548,fraud_Rowland-Harvey,misc_pos,174.74,Karen,Rhodes,M,787 Martin Trafficway Apt. 514,Lewisfort,FL,51051,69.3901355,126.063488,312045,Engineer,1974-04-17,49c5dc6667ba4a8ea4f95331e1aba4c3,1751919679,69.40857210601996,126.43679522183463,0,2025-07-07T20:21:20.086075
2025-07-07 20:21:19,30581970920859,fraud_Norman Group,travel,383.48,Sara,Campbell,M,611 Romero Manors,Paulaside,FL,97376,-26.4778265,136.458305,103853,Engineer,1919-04-07,c78aef1db4074a49808a0f8cd2d7d535,1751919679,-26.897584829549395,136.57834782096091,0,2025-07-07T20:21:20.086075
2025-07-07 20:21:19,3522486036218885,fraud_Short PLC,health_fitness,237.48,David,Brown,F,306 Chandler Knoll,Vanessaside,FL,77030,-66.4105835,-6.910529,401623,Engineer,1977-07-28,ccb0240886d14e2d8845c101ca6efac1,1751919679,-66.75192268593332,-6.668231162557693,0,2025-07-07T20:21:20.086075
2025-07-07 20:21:19,3571706025425658,fraud_Lucas LLC,health_fitness,494.93,Timothy,Reeves,M,62722 Ramos Path,Kellymouth,FL,49534,22.00093,124.472747,276264,Engineer,1930-09-23,fe5acfd20b5441e2903adb0409749f8b,1751919679,22.425371252494344,124.27159347393543,0,2025-07-07T20:21:20.086075
2025-07-07 20:21:19,4758583661792847,fraud_Johnson PLC,personal_care,36.05,Charles,Lee,F,5715 Robinson Gardens Suite 496,Kristopherland,FL,65810,-83.133999,159.199159,358863,Engineer,1939-02-18,9ac988af6dff44f89c44e2e1ad8d409f,1751919679,-83.24135637343582,158.7923167960903,0,2025-07-07T20:21:20.086075
2025-07-07 20:21:19,4712909010783,fraud_Ward-Gonzalez,food,319.5,William,Swanson,M,4086 Matthew Parkway Apt. 610,Owensport,FL,83345,-59.148754,170.529388,346032,Engineer,1974-03-06,28688ba39231443aa08971e323ae089c,1751919679,-59.226483650320596,170.28306713886576,0,2025-07-07T20:21:20.086075
2025-07-07 20:21:19,4791804258018688,fraud_Hernandez-Hill,personal_care,395.8,Mindy,Robbins,F,424 Carlson Mountain,Lambmouth,FL,79344,52.664199,-139.258214,173269,Engineer,1959-11-14,48570b014e8b446895b7e2729a5e0575,1751919679,52.33473609022014,-139.00803997647427,0,2025-07-07T20:21:20.086075
2025-07-07 20:21:19,4759734361346864479,fraud_Ward-Mills,health_fitness,2.3,Marc,Mccoy,F,048 Wright Inlet Suite 329,West Edwardchester,FL,30919,11.683795,-114.095818,473044,Engineer,2013-06-26,e628012015c247d7abedf7187ed1f1b1,1751919679,11.590858475650949,-114.11466290712929,0,2025-07-07T20:21:20.086075
2025-07-07 20:21:19,5212225247207166,"fraud_Heath, Dorsey and Gutierrez",gas_transport,258.89,Traci,Johnson,F,176 Gray Pine Apt. 755,West Travismouth,FL,91727,13.5940265,178.758152,469288,Engineer,1925-03-30,8c7701d27109493cae01a4b550866b84,1751919679,13.91130755981764,179.14448051304487,0,2025-07-07T20:21:20.086075
2025-07-07 20:21:19,5447902003447882,fraud_Smith-Fleming,personal_care,50.69,Michael,Ewing,M,446 Amy Union,West Deborahfort,FL,05750,-16.409684,43.050185,236370,Engineer,1959-12-16,d471fc7236b7417b959bd26def514539,1751919679,-16.43238254138308,43.079005629266106,0,2025-07-07T20:21:20.086075
2025-07-07 20:21:20,2278224871562051,"fraud_Freeman, Gregory and Espinoza",misc_pos,179.04,David,Nelson,F,2442 Olsen Gardens,Conleybury,FL,29013,50.2018025,111.980836,268482,Engineer,1971-09-28,d812b51b41fd4b1cb0d14028e8a7524d,1751919680,49.862051957582274,112.35264285039234,0,2025-07-07T20:21:20.086075
2025-07-07 20:21:20,4482297064177505,fraud_Wilkinson Ltd,personal_care,190.58,Frederick,Howe,F,329 Jessica Drives Suite 473,Paulborough,FL,60309,-64.7689215,-64.702253,454953,Engineer,1990-02-23,d3b856b4c4c749b29893071df4576553,1751919680,-65.04782272068095,-64.85399788964621,0,2025-07-07T20:21:20.086075
2025-07-07 20:21:20,6011132685909660,fraud_Harris Inc,gas_transport,424.46,Curtis,Martin,M,8298 Nelson Walk,Hernandezstad,FL,54300,-67.3005045,-43.10261,114731,Engineer,1987-03-10,aedffd8f9d9244d0bd43edbc102f6ef0,1751919680,-67.70155771288441,-43.2667942967546,0,2025-07-07T20:21:20.086075
2025-07-07 20:21:20,371834097105525,fraud_Conner-Washington,gas_transport,139.85,Diane,Martinez,F,6382 Grant Motorway,Davisland,FL,78524,6.7148625,-10.8103,352491,Engineer,1964-06-14,bf276ac9bbad431fb550b1ce3dd2b6d7,1751919680,6.730610253304658,-11.090871735760134,0,2025-07-07T20:21:20.086075
2025-07-07 20:21:20,379338979048839,fraud_Barker-Lane,travel,60.82,Crystal,Collins,F,00318 Barrett Islands,Hannabury,FL,97028,4.7479785,116.000197,157147,Engineer,1913-09-06,42c2b65582f04c20bef2202cecc5b0bd,1751919680,4.872854078435004,115.58043475339574,0,2025-07-07T20:21:20.086075
2025-07-07 20:21:20,676200635289,fraud_Smith-Gonzalez,gas_transport,294.66,Rodney,Werner,F,629 Green Villages,East Samantha,FL,74757,-80.97867,-124.790492,211315,Engineer,1950-08-22,2e878dd79a194f0287996eaf921721fb,1751919680,-80.63350910996088,-124.4364564260839,0,2025-07-07T20:21:20.086075
2025-07-07 20:21:20,4939514484332596,"fraud_Moran, Garcia and Franco",personal_care,121.65,Charles,Turner,F,482 Coleman Lodge,West Kenneth,FL,97157,80.448188,179.747095,294173,Engineer,1982-02-09,76e5afc0e66348f6815f7f027d3878cc,1751919680,80.043743093113,179.45647651213673,0,2025-07-07T20:21:20.086075
2025-07-07 20:21:20,4612958452710354,fraud_Norman and Sons,health_fitness,73.78,Evan,Hendrix,M,13521 Jennifer Garden Suite 633,West Jennifer,FL,71476,-54.1740465,61.652458,216454,Engineer,2016-10-29,0d96530f57af4c54ae6636dd8c7a0d17,1751919680,-54.15167250589958,61.61657454890158,0,2025-07-07T20:21:20.086075
2025-07-07 20:21:20,3532038454024804,"fraud_Cobb, Madden and Franklin",shopping,171.11,Taylor,Edwards,F,46863 Castaneda Canyon,Woodshire,FL,45503,-84.578126,2.395671,363884,Engineer,2004-04-10,db5da0dfb27e444583ec1b69c5e8e8fb,1751919680,-84.55184836680279,2.1821777206100963,0,2025-07-07T20:21:20.086075
2025-07-07 20:21:20,4909343851745,fraud_Adams-Gordon,shopping,396.66,Steven,Pena,M,917 Natalie Passage Apt. 254,West Cassandra,FL,70135,2.6327965,-141.938243,484035,Engineer,2005-04-23,0e2a93e2156a4f6e84f966830b5dbdc5,1751919680,2.729967270865097,-141.77487957416383,0,2025-07-07T20:21:20.086075
2025-07-07 20:21:20,2261393500562888,"fraud_Allen, Martin and Neal",health_fitness,346.55,Michael,Fowler,F,312 Richard Islands,Sarahtown,FL,84218,-68.880957,-123.337573,442927,Engineer,2018-01-20,2f14711403304d419d88fefce74e164b,1751919680,-68.96038351189628,-123.18313222425103,0,2025-07-07T20:21:20.086075
2025-07-07 20:21:19,4056632198351112871,"fraud_Mcdaniel, Johnson and Harding",food,223.93,Alison,Norton,M,06335 Jessica Green Suite 513,Phillipsfort,IL,46418,52.5653305,-10.867641,109224,Engineer,1990-01-08,8bb89f310d654c9eb411a49cfb49fb86,1751919679,53.021036348727606,-10.830129621134825,0,2025-07-07T20:21:20.086075
2025-07-07 20:21:19,180005245724514,fraud_Spencer-Clark,food,462.08,Robert,Oliver,M,116 Murphy Center Suite 660,West Brenda,IL,39765,-44.76862,-120.082282,116268,Engineer,1986-02-05,5da26fea3bd043d586d46ec90d2a1010,1751919679,-44.28615257036491,-120.30818830408545,0,2025-07-07T20:21:20.086075
2025-07-07 20:21:19,4488496100680316,fraud_Silva LLC,personal_care,41.68,Kristen,Hensley,F,84876 Peterson Run,Robertton,IL,18775,-30.568201,-50.051273,16100,Engineer,1971-03-09,6d74e5fb53ad4278a8555bfa087c1161,1751919679,-30.55558269689081,-49.867265980200386,0,2025-07-07T20:21:20.086075
2025-07-07 20:21:19,3584673640256766,"fraud_Hall, Hendricks and Anderson",shopping,407.32,Anna,White,F,9388 Taylor Valleys Suite 838,Victorfurt,IL,51787,56.0297935,140.888382,357112,Engineer,1995-04-14,c6248c30f0ef42fc82efe3402de11a5e,1751919679,56.19412795208067,140.80859518441292,0,2025-07-07T20:21:20.086075
2025-07-07 20:21:19,3534349266063965,fraud_Mosley Inc,personal_care,486.65,Adam,Frank,M,1804 Contreras Land,Lake Sean,IL,73179,-65.428159,-118.653217,190687,Engineer,2005-01-12,e885dd9de873417cbb0c56fcd979826c,1751919679,-65.80082683642023,-118.8063333417041,1,2025-07-07T20:21:20.086075
2025-07-07 20:21:19,2261689327649869,"fraud_Deleon, Mitchell and Hubbard",personal_care,43.15,Megan,Andrews,F,1905 Wall Valleys,East Fernando,IL,97040,-53.094357,154.782011,4056,Engineer,1936-04-09,e8457c67aa234fd4a9fb3fd41f03647e,1751919679,-52.7195667161332,154.51729647968475,0,2025-07-07T20:21:20.086075
2025-07-07 20:21:19,347909619295599,fraud_Miller-Gardner,shopping,284.28,Alexander,Thomas,F,69531 Wise Park Apt. 456,New Jacquelinetown,IL,53805,42.841871,58.703007,451502,Engineer,1963-12-30,0aa0889d62e445dc8a5f2d840e738580,1751919679,42.799781790860955,58.262685125932244,0,2025-07-07T20:21:20.086075
2025-07-07 20:21:19,3501914515129286,fraud_Mahoney-Bradshaw,shopping,438.56,Michelle,Hernandez,F,079 Eric Landing Apt. 708,Lake Justin,IL,14300,-39.661371,149.401184,333976,Engineer,2000-09-28,55573907721746af8a588603b29266ed,1751919679,-39.46579227060786,149.02837100533168,0,2025-07-07T20:21:20.086075
2025-07-07 20:21:19,36779382152947,"fraud_Phillips, Moyer and Harris",food,109.04,Carly,Quinn,M,355 Aaron Point,Lake Angela,IL,89831,-50.411463,42.809646,163774,Engineer,2003-01-09,efd16fa69f9542b6a1a714c005ae6bb5,1751919679,-50.86432272566619,42.64748866444592,0,2025-07-07T20:21:20.086075
2025-07-07 20:21:19,180089760174966,fraud_Rhodes-Huffman,misc_pos,101.71,Gregory,Anderson,F,1698 Bernard Rapid,North Amberbury,IL,60316,57.2487105,175.21029,317630,Engineer,1975-11-07,cc98f1c8d1d640dca3038f2ca069c43f,1751919679,56.79616203702479,174.85099111164322,0,2025-07-07T20:21:20.086075
2025-07-07 20:21:19,4907281662718830622,fraud_Burns-White,food,306.25,Lucas,Romero,M,276 Adam Curve Apt. 001,Susanville,IL,42935,1.2862795,45.180523,101766,Engineer,1937-11-11,f6d59082b8fc4342b21c783e6dd123a7,1751919679,0.7913988414666012,45.122784275014354,0,2025-07-07T20:21:20.086075
2025-07-07 20:21:19,30354366576747,fraud_Anderson-Baird,shopping,95.97,Sarah,Bryant,M,992 Johnson Mews Suite 263,Curtisville,IL,95774,-10.7547635,-5.313998,478442,Engineer,2016-01-28,e36e6bda05a04e1ea0d5b66b9faa612d,1751919679,-10.432869530696228,-4.855034193553173,0,2025-07-07T20:21:20.086075
2025-07-07 20:21:20,2392045089307000,fraud_Garcia-Woodward,health_fitness,76.01,Christopher,Costa,F,463 Mike Stravenue,Jennifertown,IL,87311,-24.208973,77.470894,196082,Engineer,2021-01-28,103dcdf66ded41679a50d01be95886b7,1751919680,-23.814894801339236,77.35354979034973,0,2025-07-07T20:21:20.086075
2025-07-07 20:21:20,213112038874232,fraud_Lam Group,personal_care,489.12,Justin,Crawford,M,106 Ellis Port Apt. 021,Stoutburgh,IL,46889,37.851496,-131.006333,6231,Engineer,1911-04-07,27ed9bd39da94fb2b2f7ac29a345f54d,1751919680,37.69646121658943,-130.63812311527525,0,2025-07-07T20:21:20.086075
